FlightHistoryId,CutoffTime,ArrivalAirport,ScheduledArrivalTime,CurrentLatitude,CurrentLongitude,CurrentAltitude,CurrentGroundSpeed,StandardPassengerCount,PremiumPassengerCount,FuelRemainingPounds,FuelCost,CrewDelayCost,OtherHourlyCosts,NonarrivalPenalty,DelayCostProportion30m,DelayCostProportion2h,MaxStandardDelayCost,MaxPremiumDelayCost,FreeAltitudeChanges,AltitudeChangeCost,TurbulenceCostPer6Minutes
308585192,2013-09-10 18:03:53+00:00,KEWR,2013-09-10 18:23:00+00:00,38.369999,-77.000000,25000,339,113,12,10758.790278,6.46,368.99,1820.19,100000.00,0.030,0.616,35.84,41.89,5,100.00,40.00
308585200,2013-09-10 18:03:53+00:00,KEWR,2013-09-10 18:59:00+00:00,36.680000,-78.470001,33000,438,121,14,14529.623611,2.80,811.53,1700.74,100000.00,0.168,0.380,39.30,167.92,5,100.00,40.00
308585217,2013-09-10 18:03:53+00:00,KFLL,2013-09-10 17:51:00+00:00,30.850000,-81.150002,34000,460,116,14,15883.790278,5.14,876.93,1321.92,100000.00,0.062,0.499,22.27,115.73,5,100.00,40.00
308585258,2013-09-10 18:03:53+00:00,KHOU,2013-09-10 20:25:00+00:00,34.000000,-83.449997,36000,491,134,14,22633.790278,5.48,869.96,1584.76,100000.00,0.079,0.461,15.62,121.63,5,100.00,40.00
308585290,2013-09-10 18:03:53+00:00,KIAH,2013-09-10 19:42:00+00:00,32.880001,-87.500000,36000,477,122,15,18592.123611,8.82,540.12,1106.98,100000.00,0.050,0.619,29.45,145.75,5,100.00,40.00
308585301,2013-09-10 18:03:53+00:00,KIND,2013-09-10 18:51:00+00:00,37.419998,-83.730003,34000,461,111,12,13175.456944,7.16,623.62,1567.74,100000.00,0.204,0.501,39.08,159.05,5,100.00,40.00
308585333,2013-09-10 18:03:53+00:00,KLAX,2013-09-10 19:09:00+00:00,34.270000,-115.050003,32000,444,142,14,19342.123611,1.50,993.78,1089.96,100000.00,0.175,0.660,13.92,183.17,5,100.00,40.00
308585335,2013-09-10 18:03:53+00:00,KLAX,2013-09-10 20:32:00+00:00,35.700001,-104.019997,34000,441,100,12,26008.790278,2.83,754.42,1810.09,100000.00,0.281,0.738,5.03,54.67,5,100.00,40.00
308585361,2013-09-10 18:03:53+00:00,KLGA,2013-09-10 18:53:00+00:00,37.730000,-76.980003,35000,442,126,15,13675.456944,2.17,442.68,1171.90,100000.00,0.222,0.660,6.52,144.27,5,100.00,40.00
308585383,2013-09-10 18:03:53+00:00,KMCI,2013-09-10 19:36:00+00:00,35.349998,-85.849998,36000,0,104,12,17362.956944,7.84,609.67,1093.42,100000.00,0.238,0.425,25.78,170.85,5,100.00,40.00
308585391,2013-09-10 18:03:53+00:00,KMCO,2013-09-10 18:41:00+00:00,29.900000,-80.970001,27200,461,112,14,12008.790278,4.18,352.21,1973.97,100000.00,0.086,0.740,29.24,136.88,5,100.00,40.00
308585405,2013-09-10 18:03:53+00:00,KMEM,2013-09-10 18:54:00+00:00,35.849998,-87.080002,36000,466,125,14,13696.290278,4.51,776.66,1014.94,100000.00,0.254,0.740,6.04,197.44,5,100.00,40.00
308585413,2013-09-10 18:03:53+00:00,KMIA,2013-09-10 19:15:00+00:00,32.779999,-81.000000,35100,403,133,16,15862.956944,9.85,519.20,1895.50,100000.00,0.102,0.505,9.50,163.47,5,100.00,40.00
308585420,2013-09-10 18:03:53+00:00,KMIA,2013-09-10 19:18:00+00:00,31.330000,-81.129997,33900,471,118,16,15571.290278,5.52,381.43,1915.98,100000.00,0.041,0.780,36.90,113.74,5,100.00,40.00
308585493,2013-09-10 18:03:53+00:00,KPBI,2013-09-10 19:16:00+00:00,33.650002,-81.050003,29200,457,124,14,15925.456944,9.20,744.62,1701.04,100000.00,0.029,0.350,5.08,143.77,5,100.00,40.00
308585510,2013-09-10 18:03:53+00:00,KPHL,2013-09-10 18:54:00+00:00,36.970001,-78.250000,29000,438,119,13,13571.290278,2.54,810.02,1322.22,100000.00,0.213,0.469,27.05,91.58,5,100.00,40.00
308585521,2013-09-10 18:03:53+00:00,KPHX,2013-09-10 21:26:00+00:00,35.820000,-87.730003,34000,487,108,14,29696.290278,9.87,893.52,1782.98,100000.00,0.077,0.351,36.68,104.87,5,100.00,40.00
308585593,2013-09-10 18:03:53+00:00,KSEA,2013-09-10 21:33:00+00:00,40.230000,-96.830002,32000,454,135,15,31654.623611,3.89,676.39,1707.97,100000.00,0.156,0.432,28.81,119.14,5,100.00,40.00
308585594,2013-09-10 18:03:53+00:00,KSFO,2013-09-10 19:09:00+00:00,37.830002,-119.750000,34000,453,114,12,19467.123611,4.56,556.71,1568.04,100000.00,0.065,0.471,4.87,134.89,5,100.00,40.00
308585617,2013-09-10 18:03:53+00:00,KTPA,2013-09-10 18:42:00+00:00,29.820000,-82.300003,33600,468,115,15,12342.123611,1.89,604.02,1349.63,100000.00,0.280,0.825,39.18,177.23,5,100.00,40.00
308585752,2013-09-10 18:03:53+00:00,KCLT,2013-09-10 19:08:00+00:00,38.320000,-82.580002,29000,458,138,13,13821.290278,1.92,546.91,1458.98,100000.00,0.103,0.633,4.92,63.99,5,100.00,40.00
308585767,2013-09-10 18:03:53+00:00,KDFW,2013-09-10 19:15:00+00:00,34.599998,-92.470001,28000,407,131,15,16342.123611,2.93,851.67,1360.02,100000.00,0.180,0.673,35.77,140.29,5,100.00,40.00
308585789,2013-09-10 18:03:53+00:00,KIAH,2013-09-10 20:11:00+00:00,39.770000,-84.250000,20900,340,108,13,22925.456944,8.60,318.66,1281.54,100000.00,0.196,0.438,16.03,166.87,5,100.00,40.00
308585794,2013-09-10 18:03:53+00:00,KJFK,2013-09-10 19:25:00+00:00,42.049999,-80.180000,35000,415,135,15,16300.456944,2.93,420.25,1581.89,100000.00,0.028,0.635,13.32,85.64,5,100.00,40.00
308585795,2013-09-10 18:03:53+00:00,KJFK,2013-09-10 19:15:00+00:00,41.599998,-80.650002,33000,444,114,16,16321.290278,3.60,300.57,1441.96,100000.00,0.227,0.674,28.38,101.40,5,100.00,40.00
308585801,2013-09-10 18:03:53+00:00,KLGA,2013-09-10 19:29:00+00:00,39.970001,-82.970001,35000,219,120,15,17092.123611,7.60,982.48,1602.37,100000.00,0.258,0.360,1.72,195.92,5,100.00,40.00
308585819,2013-09-10 18:03:53+00:00,KMDW,2013-09-10 18:35:00+00:00,41.349998,-85.730003,21300,363,138,12,11362.956944,1.61,928.19,1083.62,100000.00,0.060,0.517,38.75,159.49,5,100.00,40.00
308585826,2013-09-10 18:03:53+00:00,KMSP,2013-09-10 19:30:00+00:00,42.480000,-87.449997,36000,446,123,12,16800.456944,6.27,790.42,1104.11,100000.00,0.289,0.793,27.15,109.76,5,100.00,40.00
308585851,2013-09-10 18:03:53+00:00,KPHL,2013-09-10 19:09:00+00:00,40.099998,-81.419998,25100,393,125,14,14467.123611,4.95,598.36,1605.84,100000.00,0.031,0.676,13.59,183.61,5,100.00,40.00
308585854,2013-09-10 18:03:53+00:00,KPHX,2013-09-10 21:30:00+00:00,39.669998,-85.820000,36000,450,106,13,30446.290278,6.95,939.31,1186.05,100000.00,0.047,0.794,19.76,70.87,5,100.00,40.00
308586357,2013-09-10 18:03:53+00:00,KIAH,2013-09-10 19:16:00+00:00,35.169998,-100.449997,31000,432,141,16,16342.123611,9.39,939.13,1800.89,100000.00,0.116,0.770,27.57,155.00,5,100.00,40.00
308586361,2013-09-10 18:03:53+00:00,KLAX,2013-09-10 20:17:00+00:00,38.320000,-104.620003,20500,354,101,12,21175.456944,3.06,460.40,1241.16,100000.00,0.040,0.377,9.80,58.02,5,100.00,40.00
308586365,2013-09-10 18:03:53+00:00,KORD,2013-09-10 19:17:00+00:00,41.930000,-97.300003,35000,466,105,13,17592.123611,5.73,681.67,1681.44,100000.00,0.254,0.534,31.03,121.03,5,100.00,40.00
308588148,2013-09-10 18:03:53+00:00,KDFW,2013-09-10 20:00:00+00:00,37.500000,-87.430000,31700,415,126,14,19362.956944,6.80,788.16,1184.95,100000.00,0.033,0.786,7.15,49.96,5,100.00,40.00
308588174,2013-09-10 18:03:53+00:00,KJFK,2013-09-10 19:22:00+00:00,41.520000,-80.080002,41000,464,108,12,16175.456944,6.14,476.42,1546.75,100000.00,0.263,0.709,8.64,139.56,5,100.00,40.00
308588235,2013-09-10 18:03:53+00:00,KPHL,2013-09-10 19:04:00+00:00,39.619999,-81.849998,29000,412,102,16,14592.123611,1.82,875.80,1010.98,100000.00,0.190,0.357,30.13,140.54,5,100.00,40.00
308588663,2013-09-10 18:03:53+00:00,KATL,2013-09-10 19:43:00+00:00,32.869999,-95.699997,19500,375,128,14,18675.456944,8.25,751.78,1120.62,100000.00,0.164,0.685,39.65,163.14,5,100.00,40.00
308588683,2013-09-10 18:03:53+00:00,KELP,2013-09-10 18:50:00+00:00,32.450001,-100.050003,38000,443,104,14,13467.123611,3.59,458.13,1322.01,100000.00,0.074,0.371,28.79,158.22,5,100.00,40.00
308588702,2013-09-10 18:03:53+00:00,KHOU,2013-09-10 18:30:00+00:00,31.200001,-96.680000,32800,423,101,16,11008.790278,7.26,984.17,1663.32,100000.00,0.075,0.568,2.88,137.54,5,100.00,40.00
308588718,2013-09-10 18:03:53+00:00,KIAH,2013-09-10 18:56:00+00:00,32.720001,-96.769997,21000,0,116,15,13071.290278,8.93,469.25,1424.43,100000.00,0.060,0.647,9.80,69.60,5,100.00,40.00
308588966,2013-09-10 18:03:53+00:00,KATL,2013-09-10 18:48:00+00:00,34.900002,-82.949997,24000,459,141,14,13175.456944,3.32,888.05,1721.61,100000.00,0.270,0.498,39.00,136.53,5,100.00,40.00
308589009,2013-09-10 18:03:53+00:00,KBOS,2013-09-10 18:54:00+00:00,40.730000,-73.620003,25900,498,117,12,12925.456944,4.99,641.71,1704.59,100000.00,0.104,0.538,23.46,173.94,5,100.00,40.00
308589072,2013-09-10 18:03:53+00:00,KCVG,2013-09-10 19:15:00+00:00,38.770000,-80.879997,28000,442,114,14,14675.456944,2.01,801.73,1888.95,100000.00,0.138,0.815,36.07,46.43,5,100.00,40.00
308589087,2013-09-10 18:03:53+00:00,KDFW,2013-09-10 19:20:00+00:00,35.320000,-90.830002,40000,445,106,16,17383.790278,3.01,406.49,1789.99,100000.00,0.215,0.855,27.93,122.73,5,100.00,40.00
308589090,2013-09-10 18:03:53+00:00,KDFW,2013-09-10 20:50:00+00:00,38.599998,-80.150002,34000,417,131,15,24904.623611,5.01,747.44,1370.20,100000.00,0.230,0.423,34.10,169.99,5,100.00,40.00
308589098,2013-09-10 18:03:53+00:00,KDTW,2013-09-10 19:06:00+00:00,40.070000,-79.330002,28000,388,139,13,14196.290278,1.35,489.99,1250.75,100000.00,0.078,0.737,37.56,136.02,5,100.00,40.00
308589116,2013-09-10 18:03:53+00:00,KFLL,2013-09-10 20:04:00+00:00,37.220001,-76.529999,31900,470,113,14,20612.956944,4.35,435.71,1732.00,100000.00,0.170,0.895,35.59,99.59,5,100.00,40.00
308589137,2013-09-10 18:03:53+00:00,KIAH,2013-09-10 19:17:00+00:00,31.870001,-91.370003,38000,431,112,14,17112.956944,9.35,722.38,1793.46,100000.00,0.278,0.621,39.80,110.42,5,100.00,40.00
308589144,2013-09-10 18:03:53+00:00,KIAH,2013-09-10 20:58:00+00:00,38.200001,-78.269997,27100,411,141,15,25946.290278,5.02,584.60,1813.94,100000.00,0.218,0.896,28.20,60.70,5,100.00,40.00
308589221,2013-09-10 18:03:53+00:00,KMEM,2013-09-10 19:27:00+00:00,37.570000,-84.379997,30000,396,107,13,16342.123611,2.37,469.07,1039.27,100000.00,0.130,0.623,17.61,153.74,5,100.00,40.00
308589262,2013-09-10 18:03:53+00:00,KORD,2013-09-10 19:37:00+00:00,38.980000,-79.430000,30500,457,125,13,16842.123611,2.72,462.09,1302.11,100000.00,0.147,0.585,10.96,159.64,5,100.00,40.00
308589302,2013-09-10 18:03:53+00:00,KPHX,2013-09-10 19:25:00+00:00,35.900002,-105.370003,38000,423,121,12,20217.123611,2.39,574.80,1704.89,100000.00,0.256,0.508,28.25,149.79,5,100.00,40.00
308589796,2013-09-10 18:03:53+00:00,KABQ,2013-09-10 18:35:00+00:00,37.820000,-105.550003,30000,387,124,16,11571.290278,7.84,951.75,1579.10,100000.00,0.279,0.681,17.54,92.14,5,100.00,40.00
308589816,2013-09-10 18:03:53+00:00,KATL,2013-09-10 19:51:00+00:00,38.279999,-99.169998,35000,451,144,15,20883.790278,3.17,658.11,1780.49,100000.00,0.188,0.367,6.69,87.22,5,100.00,40.00
308589819,2013-09-10 18:03:53+00:00,KATL,2013-09-10 19:30:00+00:00,35.880001,-92.870003,31000,450,125,15,17154.623611,5.17,999.06,1360.70,100000.00,0.204,0.485,12.86,134.48,5,100.00,40.00
308589824,2013-09-10 18:03:53+00:00,KATL,2013-09-10 19:10:00+00:00,35.580002,-91.669998,35000,440,108,13,17175.456944,8.51,400.65,1661.04,100000.00,0.036,0.681,10.14,53.25,5,100.00,40.00
308589825,2013-09-10 18:03:53+00:00,KATL,2013-09-10 19:35:00+00:00,38.000000,-98.269997,39000,466,131,14,20800.456944,9.18,980.97,1521.11,100000.00,0.235,0.721,25.20,69.00,5,100.00,40.00
308589853,2013-09-10 18:03:53+00:00,KBNA,2013-09-10 19:04:00+00:00,38.099998,-93.199997,35000,459,114,15,15883.790278,9.85,429.86,1603.05,100000.00,0.282,0.722,17.81,190.10,5,100.00,40.00
308589856,2013-09-10 18:03:53+00:00,KBNA,2013-09-10 18:45:00+00:00,37.950001,-91.750000,39000,443,139,14,14112.956944,2.85,770.82,1183.26,100000.00,0.297,0.840,23.98,77.37,5,100.00,40.00
308589866,2013-09-10 18:03:53+00:00,KBOS,2013-09-10 19:57:00+00:00,43.029999,-88.900002,35000,493,105,14,22842.123611,9.52,973.99,1783.95,100000.00,0.252,0.683,18.55,74.90,5,100.00,40.00
308589879,2013-09-10 18:03:53+00:00,KBWI,2013-09-10 19:16:00+00:00,40.230000,-90.250000,37000,481,140,13,19862.956944,9.19,818.12,1964.85,100000.00,0.222,0.644,19.29,119.70,5,100.00,40.00
308589890,2013-09-10 18:03:53+00:00,KCID,2013-09-10 17:48:00+00:00,40.650002,-99.320000,35000,432,129,14,14821.290278,7.52,901.62,1425.62,100000.00,0.085,0.526,28.92,132.99,5,100.00,40.00
308589894,2013-09-10 18:03:53+00:00,KCLE,2013-09-10 18:39:00+00:00,42.029999,-83.970001,27700,469,133,15,14550.456944,1.19,422.89,1865.89,100000.00,0.299,0.684,11.15,196.01,5,100.00,40.00
308589901,2013-09-10 18:03:53+00:00,KCLT,2013-09-10 19:21:00+00:00,36.970001,-89.699997,35000,453,118,15,17821.290278,5.86,985.11,1886.38,100000.00,0.238,0.409,38.55,146.28,5,100.00,40.00
308589903,2013-09-10 18:03:53+00:00,KCMH,2013-09-10 18:47:00+00:00,39.830002,-88.419998,35000,476,120,13,14862.956944,7.19,745.75,1606.52,100000.00,0.055,0.487,29.67,177.79,5,100.00,40.00
308589904,2013-09-10 18:03:53+00:00,KCMH,2013-09-10 19:00:00+00:00,40.020000,-91.370003,39000,457,143,15,15842.123611,7.86,626.07,1466.59,100000.00,0.254,0.527,5.73,193.55,5,100.00,40.00
308589935,2013-09-10 18:03:53+00:00,KDCA,2013-09-10 19:51:00+00:00,40.380001,-91.669998,37000,478,107,15,20258.790278,1.53,415.91,1128.73,100000.00,0.026,0.646,4.50,41.91,5,100.00,40.00
308589951,2013-09-10 18:03:53+00:00,KDFW,2013-09-10 18:40:00+00:00,33.779999,-98.129997,18000,400,123,14,12758.790278,3.20,601.00,1889.84,100000.00,0.012,0.725,11.42,133.97,5,100.00,40.00
308589971,2013-09-10 18:03:53+00:00,KDSM,2013-09-10 17:33:00+00:00,41.150002,-96.699997,33000,458,143,13,11967.123611,7.54,307.35,1091.23,100000.00,0.211,0.411,39.56,129.05,5,100.00,40.00
308589976,2013-09-10 18:03:53+00:00,KDTW,2013-09-10 18:45:00+00:00,43.299999,-86.680000,33000,475,126,15,14050.456944,1.88,408.94,1391.57,100000.00,0.043,0.608,36.85,47.82,5,100.00,40.00
308589977,2013-09-10 18:03:53+00:00,KDTW,2013-09-10 20:28:00+00:00,40.220001,-102.500000,30600,497,105,12,22467.123611,2.54,989.26,1251.64,100000.00,0.242,0.647,12.91,63.57,5,100.00,40.00
308589979,2013-09-10 18:03:53+00:00,KDTW,2013-09-10 19:46:00+00:00,41.049999,-99.570000,35000,488,107,15,20550.456944,3.88,749.89,1971.78,100000.00,0.059,0.726,4.02,95.08,5,100.00,40.00
308589997,2013-09-10 18:03:53+00:00,KEWR,2013-09-10 19:52:00+00:00,41.820000,-88.529999,37000,476,124,16,21654.623611,6.88,695.61,1453.03,100000.00,0.151,0.883,2.05,58.64,5,100.00,40.00
308590005,2013-09-10 18:03:53+00:00,KFAT,2013-09-10 19:39:00+00:00,39.830002,-105.830002,21900,339,132,13,20321.290278,3.22,438.15,1333.58,100000.00,0.289,0.648,5.51,184.67,5,100.00,40.00
308590060,2013-09-10 18:03:53+00:00,KIAD,2013-09-10 19:51:00+00:00,40.549999,-95.029999,37000,475,121,14,22404.623611,3.90,855.63,1637.39,100000.00,0.185,0.610,14.66,91.13,5,100.00,40.00
308590064,2013-09-10 18:03:53+00:00,KIAD,2013-09-10 20:40:00+00:00,40.200001,-100.150002,33000,476,124,14,25050.456944,6.56,376.90,1077.67,100000.00,0.109,0.767,35.89,154.14,5,100.00,40.00
308590071,2013-09-10 18:03:53+00:00,KIAH,2013-09-10 19:53:00+00:00,38.270000,-104.419998,29700,415,109,15,19675.456944,2.23,939.12,1098.15,100000.00,0.048,0.493,24.29,104.42,5,100.00,40.00
308590078,2013-09-10 18:03:53+00:00,KIAH,2013-09-10 19:41:00+00:00,37.930000,-104.000000,32100,470,138,15,19196.290278,6.90,801.35,1118.64,100000.00,0.277,0.768,12.69,54.70,5,100.00,40.00
308590089,2013-09-10 18:03:53+00:00,KIND,2013-09-10 19:08:00+00:00,40.169998,-94.300003,35000,463,127,16,16321.290278,5.24,884.84,1579.40,100000.00,0.140,0.650,22.32,67.99,5,100.00,40.00
308590092,2013-09-10 18:03:53+00:00,KIND,2013-09-10 18:50:00+00:00,40.180000,-95.900002,35000,468,108,15,17362.956944,7.24,525.80,1159.61,100000.00,0.156,0.768,28.49,115.25,5,100.00,40.00
308590102,2013-09-10 18:03:53+00:00,KJFK,2013-09-10 20:59:00+00:00,41.020000,-98.120003,37000,472,118,15,26696.290278,4.91,728.97,1760.30,100000.00,0.110,0.612,23.07,112.79,5,100.00,40.00
308590126,2013-09-10 18:03:53+00:00,KLAX,2013-09-10 19:25:00+00:00,38.570000,-107.750000,36000,413,142,15,18925.456944,2.91,656.60,1401.96,100000.00,0.234,0.455,33.44,170.88,5,100.00,40.00
308590135,2013-09-10 18:03:53+00:00,KLAX,2013-09-10 19:15:00+00:00,36.520000,-113.750000,38000,436,129,14,16154.623611,8.91,979.46,1142.59,100000.00,0.280,0.809,12.96,152.66,5,100.00,40.00
308590136,2013-09-10 18:03:53+00:00,KLAX,2013-09-10 20:05:00+00:00,39.680000,-105.769997,24200,417,108,15,20821.290278,9.58,859.78,1002.66,100000.00,0.188,0.848,28.01,168.41,5,100.00,40.00
308590155,2013-09-10 18:03:53+00:00,KLGA,2013-09-10 20:02:00+00:00,41.570000,-90.150002,37000,482,104,13,21967.123611,4.25,685.81,1343.97,100000.00,0.189,0.495,2.10,147.74,5,100.00,40.00
308590157,2013-09-10 18:03:53+00:00,KLGA,2013-09-10 20:16:00+00:00,41.450001,-93.330002,39000,484,106,16,23342.123611,5.58,446.45,1064.11,100000.00,0.296,0.574,32.22,179.24,5,100.00,40.00
308590159,2013-09-10 18:03:53+00:00,KLGA,2013-09-10 20:55:00+00:00,40.119999,-101.470001,32300,475,108,14,27508.790278,6.92,907.08,1784.25,100000.00,0.113,0.653,23.33,50.75,5,100.00,40.00
308590162,2013-09-10 18:03:53+00:00,KLGA,2013-09-10 20:05:00+00:00,41.080002,-92.320000,39000,468,133,13,23092.123611,8.92,548.04,1364.46,100000.00,0.128,0.771,29.50,98.01,5,100.00,40.00
308590188,2013-09-10 18:03:53+00:00,KMCO,2013-09-10 19:22:00+00:00,33.770000,-89.330002,37000,443,115,16,18862.956944,8.26,936.30,1726.26,100000.00,0.069,0.693,30.99,187.61,5,100.00,40.00
308590212,2013-09-10 18:03:53+00:00,KMKE,2013-09-10 18:40:00+00:00,42.299999,-91.599998,35000,464,139,12,13592.123611,6.26,863.92,1367.92,100000.00,0.192,0.536,2.37,85.70,5,100.00,40.00
308590244,2013-09-10 18:03:53+00:00,KMSP,2013-09-10 19:12:00+00:00,42.549999,-100.349998,35000,489,126,14,15612.956944,9.60,534.09,1890.14,100000.00,0.163,0.695,16.20,109.82,5,100.00,40.00
308590250,2013-09-10 18:03:53+00:00,KMSY,2013-09-10 18:51:00+00:00,33.200001,-94.349998,37000,431,132,13,14321.290278,4.61,516.00,1050.55,100000.00,0.194,0.380,28.54,44.34,5,100.00,40.00
308590284,2013-09-10 18:03:53+00:00,KORD,2013-09-10 19:45:00+00:00,41.320000,-99.150002,37000,496,122,13,18862.956944,9.28,646.80,1292.91,100000.00,0.272,0.617,33.49,99.97,5,100.00,40.00
308590297,2013-09-10 18:03:53+00:00,KPDX,2013-09-10 19:35:00+00:00,41.630001,-110.300003,38100,435,112,16,18904.623611,8.95,490.93,1473.81,100000.00,0.242,0.578,34.24,144.77,5,100.00,40.00
308590298,2013-09-10 18:03:53+00:00,KPDX,2013-09-10 19:59:00+00:00,42.000000,-108.199997,36000,445,135,13,20592.123611,9.62,371.25,1333.88,100000.00,0.150,0.618,10.29,160.52,5,100.00,40.00
308590311,2013-09-10 18:03:53+00:00,KPHL,2013-09-10 20:55:00+00:00,40.070000,-102.029999,35000,480,126,12,27487.956944,9.29,915.38,1514.78,100000.00,0.120,0.579,11.04,45.32,5,100.00,40.00
308590314,2013-09-10 18:03:53+00:00,KPHL,2013-09-10 20:34:00+00:00,40.169998,-101.019997,32700,479,107,16,26633.790278,2.29,556.33,1094.99,100000.00,0.136,0.697,17.21,92.58,5,100.00,40.00
308590316,2013-09-10 18:03:53+00:00,KPHL,2013-09-10 19:28:00+00:00,41.130001,-88.879997,35000,483,109,14,20425.456944,3.62,316.96,1815.12,100000.00,0.243,0.775,8.32,124.09,5,100.00,40.00
308590331,2013-09-10 18:03:53+00:00,KPHX,2013-09-10 18:30:00+00:00,34.220001,-110.599998,29200,367,102,16,11612.956944,4.62,621.73,1716.16,100000.00,0.030,0.815,39.18,40.40,5,100.00,40.00
308590335,2013-09-10 18:03:53+00:00,KPHX,2013-09-10 19:14:00+00:00,37.320000,-106.629997,36000,418,106,12,15987.956944,7.29,843.00,1156.44,100000.00,0.243,0.422,21.41,103.41,5,100.00,40.00
308590348,2013-09-10 18:03:53+00:00,KPSP,2013-09-10 19:16:00+00:00,37.279999,-110.099998,32000,406,141,16,15758.790278,6.96,687.13,1337.34,100000.00,0.214,0.383,22.16,148.21,5,100.00,40.00
308590378,2013-09-10 18:03:53+00:00,KSAN,2013-09-10 19:21:00+00:00,37.669998,-109.379997,38000,411,126,15,17487.956944,8.97,596.66,1139.42,100000.00,0.078,0.463,5.88,140.82,5,100.00,40.00
308590382,2013-09-10 18:03:53+00:00,KSAN,2013-09-10 19:34:00+00:00,37.720001,-109.730003,36000,426,130,16,17654.623611,2.64,817.93,1579.70,100000.00,0.291,0.620,27.10,43.84,5,100.00,40.00
308590390,2013-09-10 18:03:53+00:00,KSDF,2013-09-10 19:27:00+00:00,39.529999,-101.320000,31000,490,138,13,18696.290278,7.97,560.48,1460.25,100000.00,0.139,0.385,30.56,169.87,5,100.00,40.00
308590392,2013-09-10 18:03:53+00:00,KSEA,2013-09-10 20:10:00+00:00,42.119999,-107.650002,36000,438,140,15,21842.123611,9.30,321.11,1180.39,100000.00,0.246,0.463,21.68,41.37,5,100.00,40.00
308590401,2013-09-10 18:03:53+00:00,KSEA,2013-09-10 19:51:00+00:00,43.230000,-110.349998,37900,418,127,14,19883.790278,6.31,643.97,1921.01,100000.00,0.292,0.817,1.19,183.16,5,100.00,40.00
308590406,2013-09-10 18:03:53+00:00,KSEA,2013-09-10 19:59:00+00:00,40.049999,-106.150002,25400,405,110,16,21571.290278,9.64,745.56,1221.36,100000.00,0.125,0.464,37.48,101.93,5,100.00,40.00
308590408,2013-09-10 18:03:53+00:00,KSFO,2013-09-10 20:15:00+00:00,39.730000,-106.849998,35100,435,112,14,21592.123611,1.97,506.19,1941.50,100000.00,0.232,0.542,28.59,133.43,5,100.00,40.00
308590409,2013-09-10 18:03:53+00:00,KSFO,2013-09-10 18:02:00+00:00,37.820000,-119.349998,37000,457,135,15,15717.123611,2.64,386.51,1801.57,100000.00,0.140,0.582,4.65,149.19,5,100.00,40.00
308590414,2013-09-10 18:03:53+00:00,KSFO,2013-09-10 18:57:00+00:00,38.869999,-113.669998,36000,467,118,13,17967.123611,5.98,488.10,1101.91,100000.00,0.262,0.778,1.94,67.96,5,100.00,40.00
308590422,2013-09-10 18:03:53+00:00,KSFO,2013-09-10 19:33:00+00:00,39.200001,-111.070000,36000,454,126,15,18862.956944,2.31,930.64,1982.47,100000.00,0.110,0.543,5.40,193.99,5,100.00,40.00
308590456,2013-09-10 18:03:53+00:00,KSLC,2013-09-10 18:54:00+00:00,40.080002,-108.599998,36000,426,115,14,13196.290278,6.99,361.45,1224.82,100000.00,0.188,0.780,10.34,89.61,5,100.00,40.00
308590458,2013-09-10 18:03:53+00:00,KSLC,2013-09-10 18:50:00+00:00,40.049999,-107.769997,36000,432,117,13,14258.790278,8.32,822.08,1944.96,100000.00,0.295,0.858,1.46,121.12,5,100.00,40.00
308590460,2013-09-10 18:03:53+00:00,KSMF,2013-09-10 19:53:00+00:00,39.980000,-106.370003,26500,440,119,15,21383.790278,9.65,582.72,1665.10,100000.00,0.112,0.387,31.57,152.63,5,100.00,40.00
308590476,2013-09-10 18:03:53+00:00,KSNA,2013-09-10 19:45:00+00:00,38.570000,-108.550003,38000,406,135,14,18967.123611,2.32,767.80,1426.21,100000.00,0.098,0.466,38.49,84.69,5,100.00,40.00
308590484,2013-09-10 18:03:53+00:00,KSTL,2013-09-10 19:25:00+00:00,39.570000,-101.769997,37000,468,143,15,17071.290278,7.66,510.34,1306.76,100000.00,0.235,0.781,2.95,50.72,5,100.00,40.00
308590487,2013-09-10 18:03:53+00:00,KTPA,2013-09-10 20:45:00+00:00,39.529999,-103.570000,25800,417,124,15,26425.456944,9.66,851.29,1886.97,100000.00,0.251,0.899,9.12,97.98,5,100.00,40.00
308590490,2013-09-10 18:03:53+00:00,KTPA,2013-09-10 19:25:00+00:00,33.799999,-90.099998,35000,440,105,14,18467.123611,2.66,492.25,1467.18,100000.00,0.266,0.466,15.29,145.24,5,100.00,40.00
308590542,2013-09-10 18:03:53+00:00,KABQ,2013-09-10 19:20:00+00:00,33.020000,-98.029999,23400,423,112,15,16800.456944,1.34,568.77,1190.78,100000.00,0.146,0.861,18.27,164.44,5,100.00,40.00
